"strIdPl","strIdLo","strYear","numJulFl"
"PARCBIN4","BDE06",2000,0
"PARCBTP0","BDE06",2000,0
"PARCBIN1","BDE07",2000,0
"PARCBIN2","BDE07",2000,0
"PARCBIN3","BDE07",2000,0
"PARCBTP0","BDE07",2000,0
"PARCBIN1","BDE08",2000,0
"PARCBIN2","BDE08",2000,0
"PARCBIN3","BDE08",2000,0
"PARCBTP0","BDE08",2000,0
"PARCBIN1","BDE09",2000,0
"PARCBIN2","BDE09",2000,0
"PARCBIN3","BDE09",2000,0
"PARCBTP0","BDE09",2000,0
"PARCBIN1","BDE10",2000,0
"PARCBIN2","BDE10",2000,0
"PARCBIN3","BDE10",2000,0
"PARCBTP0","BDE10",2000,0
"PARCBIN3","BDE11",2000,0
"PARCBIN4","BDE11",2000,0
"PARCBIN5","BDE11",2000,0
"PARCBTP0","BDE11",2000,0
"PARCBIN1","BDE12",2000,0
"PARCBIN2","BDE12",2000,0
"PARCBIN3","BDE12",2000,0
"PARCBTP0","BDE12",2000,0
"PARCBIN1","BDE13",2000,0
"PARCBIN2","BDE13",2000,0
"PARCBIN3","BDE13",2000,0
"PARCBTP0","BDE13",2000,0
"PARCBIN1","BDE14",2000,0
"PARCBIN2","BDE14",2000,0
"PARCBIN3","BDE14",2000,0
"PARCBTP0","BDE14",2000,0
"PARCBIN3","BDE15",2000,0
"PARCBIN4","BDE15",2000,0
"PARCBIN5","BDE15",2000,0
"PARCBTP0","BDE15",2000,0
"PARCBIN1","BDE16",2000,0
"PARCBIN3","BDE16",2000,0
"PARCBIN5","BDE16",2000,0
"PARCBTP0","BDE16",2000,0
"PARCBIN1","BDE17",2000,0
"PARCBIN2","BDE17",2000,0
"PARCBIN3","BDE17",2000,0
"PARCBTP0","BDE17",2000,0
"PARCBIN1","BDE18",2000,0
"PARCBIN3","BDE18",2000,0
"PARCBIN4","BDE18",2000,0
"PARCBTP0","BDE18",2000,-999.9
"PARCBIN2","BDE19",2000,0
"PARCBIN3","BDE19",2000,0
"PARCBIN4","BDE19",2000,0
"PARCBTP0","BDE19",2000,0
"PARCBIN1","BDE20",2000,0
"PARCBIN2","BDE20",2000,0
"PARCBIN3","BDE20",2000,0
"PARCBTP0","BDE20",2000,-999.9
"PARCBIN1","BDE21",2000,0
"PARCBIN2","BDE21",2000,0
"PARCBIN3","BDE21",2000,0
"PARCBTP0","BDE21",2000,0
"PARCBIN1","BDE22",2000,0
"PARCBIN2","BDE22",2000,0
"PARCBIN3","BDE22",2000,0
"PARCBTP0","BDE22",2000,0
"PARCBIN1","BDE23",2000,0
"PARCBIN2","BDE23",2000,0
"PARCBIN3","BDE23",2000,0
"PARCBTP0","BDE23",2000,0
"PARCBIN1","BDE24",2000,0
"PARCBIN2","BDE24",2000,0
"PARCBIN3","BDE24",2000,0
"PARCBTP0","BDE24",2000,0
"PARCBIN1","BWC05",2000,0
"PARCBIN3","BWC05",2000,0
"PARCBIN4","BWC05",2000,0
"PARCBTP0","BWC05",2000,0
"PARCBIN1","BWC07",2000,0
"PARCBIN2","BWC07",2000,0
"PARCBTP0","BWC07",2000,0
"PARCBIN1","BWC09",2000,0
"PARCBIN2","BWC09",2000,0
"PARCBIN3","BWC09",2000,0
"PARCBTP0","BWC09",2000,0
"PARCBIN4","BWC10",2000,0
"PARCBIN5","BWC10",2000,0
"PARCBIN6","BWC10",2000,0
"PARCBTP0","BWC10",2000,0
"PARCBIN1","BWC11",2000,0
"PARCBIN3","BWC11",2000,0
"PARCBIN4","BWC11",2000,0
"PARCBTP0","BWC11",2000,0
"PARCBIN1","BWC15",2000,0
"PARCBIN2","BWC15",2000,0
"PARCBIN4","BWC15",2000,0
"PARCBTP0","BWC15",2000,-999.9
"PARCBIN1","BWC16",2000,0
"PARCBIN2","BWC16",2000,0
"PARCBIN3","BWC16",2000,0
"PARCBTP0","BWC16",2000,0
"PARCBIN2","BWC24",2000,0
"PARCBTP0","BWC24",2000,0
"PARCBIN1","BWE02",2000,0
"PARCBTP0","BWE02",2000,0
"PARCBIN1","BWE04",2000,0
"PARCBIN2","BWE04",2000,0
"PARCBIN4","BWE04",2000,0
"PARCBTP0","BWE04",2000,0
"PARCBIN1","BWE05",2000,0
"PARCBIN2","BWE05",2000,0
"PARCBIN3","BWE05",2000,0
"PARCBTP0","BWE05",2000,0
"PARCBIN1","BWE13",2000,0
"PARCBIN2","BWE13",2000,0
"PARCBIN3","BWE13",2000,0
"PARCBTP0","BWE13",2000,0
"PARCBIN1","BWE15",2000,0
"PARCBIN2","BWE15",2000,0
"PARCBIN3","BWE15",2000,232
"PARCBTP0","BWE15",2000,232
"PARCBTP0","BWE16",2000,0
"PARCBIN1","BWE20",2000,0
"PARCBIN3","BWE20",2000,0
"PARCBIN4","BWE20",2000,0
"PARCBTP0","BWE20",2000,0
"PARCBIN1","BWE22",2000,0
"PARCBIN2","BWE22",2000,0
"PARCBIN3","BWE22",2000,0
"PARCBTP0","BWE22",2000,0
"PARCBIN2","BDC17",2001,0
"PARCBIN3","BDC17",2001,204
"PARCBTP0","BDC17",2001,204
"PARCBIN1","BDC18",2001,0
"PARCBIN2","BDC18",2001,0
"PARCBIN3","BDC18",2001,0
"PARCBTP0","BDC18",2001,204
"PARCBIN1","BDC19",2001,0
"PARCBIN2","BDC19",2001,0
"PARCBIN3","BDC19",2001,0
"PARCBTP0","BDC19",2001,204
"PARCBIN1","BDC20",2001,0
"PARCBIN2","BDC20",2001,0
"PARCBIN3","BDC20",2001,0
"PARCBTP0","BDC20",2001,-999.9
"PARCBIN1","BDC21",2001,0
"PARCBIN2","BDC21",2001,0
"PARCBIN4","BDC21",2001,0
"PARCBTP0","BDC21",2001,212
"PARCBIN2","BDC22",2001,0
"PARCBIN4","BDC22",2001,0
"PARCBTP0","BDC22",2001,-999.9
"PARCBIN2","BDC23",2001,0
"PARCBIN3","BDC23",2001,0
"PARCBIN4","BDC23",2001,0
"PARCBTP0","BDC23",2001,0
"PARCBIN2","BDE19",2001,0
"PARCBIN3","BDE19",2001,0
"PARCBIN4","BDE19",2001,0
"PARCBTP0","BDE19",2001,212
"PARCBIN1","BDE20",2001,0
"PARCBIN2","BDE20",2001,0
"PARCBIN3","BDE20",2001,0
"PARCBTP0","BDE20",2001,0
"PARCBIN1","BDE21",2001,0
"PARCBIN2","BDE21",2001,0
"PARCBIN3","BDE21",2001,0
"PARCBTP0","BDE21",2001,212
"PARCBIN1","BDE22",2001,212
"PARCBIN2","BDE22",2001,0
"PARCBIN3","BDE22",2001,0
"PARCBTP0","BDE22",2001,212
"PARCBIN1","BDE23",2001,0
"PARCBIN2","BDE23",2001,0
"PARCBIN3","BDE23",2001,0
"PARCBTP0","BDE23",2001,197
"PARCBIN1","BWC05",2001,0
"PARCBIN3","BWC05",2001,0
"PARCBIN4","BWC05",2001,0
"PARCBTP0","BWC05",2001,0
"PARCBIN1","BWE04",2001,0
"PARCBIN2","BWE04",2001,0
"PARCBTP0","BWE04",2001,0
"PARCBIN1","BWE05",2001,0
"PARCBIN2","BWE05",2001,0
"PARCBTP0","BWE05",2001,0
"PARCBTP0","BDC01",2007,0
"PARCBTP0","BDC02",2007,200
"PARCBTP0","BDC03",2007,200
"PARCBTP0","BDC04",2007,205
"PARCBTP0","BDC05",2007,205
"PARCBTP0","BDC06",2007,197
"PARCBTP0","BDC07",2007,205
"PARCBTP0","BDC08",2007,197
"PARCBTP0","BDC09",2007,205
"PARCBTP0","BDC10",2007,197
"PARCBTP0","BDC11",2007,205
"PARCBTP0","BDC12",2007,205
"PARCBTP0","BDC13",2007,197
"PARCBTP0","BDC14",2007,197
"PARCBTP0","BDC15",2007,0
"PARCBTP0","BDC16",2007,214
"PARCBTP0","BDC17",2007,205
"PARCBTP0","BDC18",2007,205
"PARCBTP0","BDC19",2007,214
"PARCBTP0","BDC20",2007,205
"PARCBTP0","BDC21",2007,205
"PARCBTP0","BDC22",2007,214
"PARCBTP0","BDC23",2007,214
"PARCBTP0","BDC24",2007,197
"PARCBTP0","BDE01",2007,200
"PARCBTP0","BDE02",2007,200
"PARCBTP0","BDE03",2007,211
"PARCBTP0","BDE04",2007,200
"PARCBTP0","BDE05",2007,0
"PARCBTP0","BDE06",2007,197
"PARCBTP0","BDE07",2007,197
"PARCBTP0","BDE08",2007,200
"PARCBTP0","BDE09",2007,197
"PARCBTP0","BDE10",2007,197
"PARCBTP0","BDE11",2007,197
"PARCBTP0","BDE12",2007,200
"PARCBTP0","BDE13",2007,197
"PARCBTP0","BDE14",2007,200
"PARCBTP0","BDE15",2007,197
"PARCBTP0","BDE16",2007,197
"PARCBTP0","BDE17",2007,197
"PARCBTP0","BDE18",2007,197
"PARCBTP0","BDE19",2007,214
"PARCBTP0","BDE20",2007,0
"PARCBTP0","BDE21",2007,197
"PARCBTP0","BDE22",2007,205
"PARCBTP0","BDE23",2007,197
"PARCBTP0","BDE24",2007,197
"PARCBTP0","BWC03",2007,229
"PARCBTP0","BWC05",2007,229
"PARCBTP0","BWC07",2007,-999.9
"PARCBTP0","BWC09",2007,229
"PARCBTP0","BWC10",2007,229
"PARCBTP0","BWC11",2007,229
"PARCBTP0","BWC15",2007,229
"PARCBTP0","BWC16",2007,0
"PARCBTP0","BWC22",2007,229
"PARCBTP0","BWE02",2007,0
"PARCBTP0","BWE04",2007,-999.9
"PARCBTP0","BWE05",2007,229
"PARCBTP0","BWE07",2007,-999.9
"PARCBTP0","BWE11",2007,218
"PARCBTP0","BWE13",2007,211
"PARCBTP0","BWE15",2007,211
"PARCBTP0","BWE16",2007,0
"PARCBTP0","BWE20",2007,205
"PARCBTP0","BWE22",2007,-999.9
"PARCBIN5","BDC01",2008,0
"PARCBIN6","BDC01",2008,0
"PARCBIN7","BDC01",2008,0
"PARCBTP0","BDC01",2008,-999.9
"PARCBIN1","BDC02",2008,0
"PARCBIN2","BDC02",2008,-999.9
"PARCBIN3","BDC02",2008,210
"PARCBTP0","BDC02",2008,-999.9
"PARCBIN1","BDC03",2008,0
"PARCBIN3","BDC03",2008,0
"PARCBIN4","BDC03",2008,0
"PARCBTP0","BDC03",2008,-999.9
"PARCBIN2","BDC04",2008,0
"PARCBIN3","BDC04",2008,0
"PARCBIN4","BDC04",2008,0
"PARCBTP0","BDC04",2008,210
"PARCBIN1","BDC05",2008,0
"PARCBIN4","BDC05",2008,0
"PARCBIN5","BDC05",2008,0
"PARCBTP0","BDC05",2008,203
"PARCBIN1","BDC06",2008,0
"PARCBIN2","BDC06",2008,0
"PARCBIN3","BDC06",2008,0
"PARCBTP0","BDC06",2008,-999.9
"PARCBIN1","BDC07",2008,0
"PARCBIN2","BDC07",2008,0
"PARCBIN4","BDC07",2008,206
"PARCBTP0","BDC07",2008,206
"PARCBIN4","BDC08",2008,0
"PARCBIN5","BDC08",2008,206
"PARCBIN6","BDC08",2008,0
"PARCBTP0","BDC08",2008,204
"PARCBIN1","BDC09",2008,0
"PARCBIN3","BDC09",2008,0
"PARCBIN4","BDC09",2008,0
"PARCBTP0","BDC09",2008,-999.9
"PARCBIN4","BDC10",2008,0
"PARCBIN5","BDC10",2008,0
"PARCBIN6","BDC10",2008,0
"PARCBTP0","BDC10",2008,204
"PARCBIN5","BDC11",2008,-999.9
"PARCBIN6","BDC11",2008,0
"PARCBIN7","BDC11",2008,210
"PARCBTP0","BDC11",2008,-999.9
"PARCBIN1","BDC12",2008,0
"PARCBIN2","BDC12",2008,0
"PARCBIN4","BDC12",2008,-999.9
"PARCBTP0","BDC12",2008,-999.9
"PARCBIN1","BDC13",2008,0
"PARCBIN4","BDC13",2008,0
"PARCBIN5","BDC13",2008,-999.9
"PARCBTP0","BDC13",2008,-999.9
"PARCBIN2","BDC14",2008,0
"PARCBIN4","BDC14",2008,210
"PARCBIN5","BDC14",2008,0
"PARCBTP0","BDC14",2008,-999.9
"PARCBIN4","BDC15",2008,210
"PARCBIN5","BDC15",2008,0
"PARCBIN6","BDC15",2008,0
"PARCBTP0","BDC15",2008,210
"PARCBIN1","BDC16",2008,210
"PARCBIN4","BDC16",2008,0
"PARCBIN5","BDC16",2008,0
"PARCBTP0","BDC16",2008,204
"PARCBIN2","BDC17",2008,0
"PARCBIN4","BDC17",2008,0
"PARCBIN5","BDC17",2008,0
"PARCBTP0","BDC17",2008,204
"PARCBIN2","BDC18",2008,0
"PARCBIN3","BDC18",2008,0
"PARCBIN4","BDC18",2008,0
"PARCBTP0","BDC18",2008,204
"PARCBIN1","BDC19",2008,0
"PARCBIN4","BDC19",2008,-999.9
"PARCBIN5","BDC19",2008,-999.9
"PARCBTP0","BDC19",2008,204
"PARCBIN1","BDC20",2008,0
"PARCBIN3","BDC20",2008,0
"PARCBIN4","BDC20",2008,0
"PARCBTP0","BDC20",2008,204
"PARCBIN1","BDC21",2008,0
"PARCBIN2","BDC21",2008,0
"PARCBIN5","BDC21",2008,0
"PARCBTP0","BDC21",2008,204
"PARCBIN2","BDC22",2008,0
"PARCBIN4","BDC22",2008,0
"PARCBIN5","BDC22",2008,0
"PARCBTP0","BDC22",2008,204
"PARCBIN5","BDC23",2008,0
"PARCBIN6","BDC23",2008,0
"PARCBIN7","BDC23",2008,0
"PARCBTP0","BDC23",2008,-999.9
"PARCBIN4","BDC24",2008,0
"PARCBIN6","BDC24",2008,210
"PARCBIN7","BDC24",2008,0
"PARCBTP0","BDC24",2008,210
"PARCBIN1","BDE01",2008,0
"PARCBIN4","BDE01",2008,0
"PARCBIN5","BDE01",2008,0
"PARCBTP0","BDE01",2008,203
"PARCBIN1","BDE02",2008,0
"PARCBIN3","BDE02",2008,0
"PARCBIN4","BDE02",2008,0
"PARCBTP0","BDE02",2008,203
"PARCBIN1","BDE03",2008,0
"PARCBIN2","BDE03",2008,0
"PARCBIN3","BDE03",2008,0
"PARCBTP0","BDE03",2008,-999.9
"PARCBIN5","BDE04",2008,0
"PARCBIN6","BDE04",2008,0
"PARCBIN7","BDE04",2008,0
"PARCBTP0","BDE04",2008,210
"PARCBIN2","BDE05",2008,0
"PARCBIN4","BDE05",2008,0
"PARCBIN6","BDE05",2008,0
"PARCBTP0","BDE05",2008,210
"PARCBIN2","BDE06",2008,0
"PARCBIN4","BDE06",2008,0
"PARCBIN5","BDE06",2008,0
"PARCBTP0","BDE06",2008,210
"PARCBIN1","BDE07",2008,0
"PARCBIN4","BDE07",2008,0
"PARCBIN5","BDE07",2008,0
"PARCBTP0","BDE07",2008,210
"PARCBIN2","BDE08",2008,210
"PARCBIN4","BDE08",2008,-999.9
"PARCBIN5","BDE08",2008,0
"PARCBTP0","BDE08",2008,210
"PARCBIN1","BDE09",2008,0
"PARCBIN4","BDE09",2008,0
"PARCBIN5","BDE09",2008,-999.9
"PARCBTP0","BDE09",2008,205
"PARCBIN5","BDE10",2008,0
"PARCBIN6","BDE10",2008,-999.9
"PARCBIN7","BDE10",2008,0
"PARCBTP0","BDE10",2008,210
"PARCBIN4","BDE11",2008,0
"PARCBIN5","BDE11",2008,0
"PARCBIN6","BDE11",2008,0
"PARCBTP0","BDE11",2008,-999.9
"PARCBIN1","BDE12",2008,0
"PARCBIN4","BDE12",2008,-999.9
"PARCBIN5","BDE12",2008,-999.9
"PARCBTP0","BDE12",2008,-999.9
"PARCBIN4","BDE13",2008,-999.9
"PARCBIN5","BDE13",2008,0
"PARCBIN6","BDE13",2008,-999.9
"PARCBTP0","BDE13",2008,-999.9
"PARCBIN1","BDE14",2008,0
"PARCBIN2","BDE14",2008,0
"PARCBIN3","BDE14",2008,-999.9
"PARCBTP0","BDE14",2008,-999.9
"PARCBIN6","BDE15",2008,210
"PARCBIN7","BDE15",2008,-999.9
"PARCBIN8","BDE15",2008,210
"PARCBTP0","BDE15",2008,-999.9
"PARCBIN1","BDE16",2008,0
"PARCBIN3","BDE16",2008,0
"PARCBIN6","BDE16",2008,0
"PARCBTP0","BDE16",2008,-999.9
"PARCBIN1","BDE17",2008,0
"PARCBIN2","BDE17",2008,0
"PARCBIN4","BDE17",2008,0
"PARCBTP0","BDE17",2008,-999.9
"PARCBIN1","BDE18",2008,0
"PARCBIN4","BDE18",2008,0
"PARCBIN5","BDE18",2008,0
"PARCBTP0","BDE18",2008,-999.9
"PARCBIN5","BDE19",2008,0
"PARCBIN6","BDE19",2008,210
"PARCBIN7","BDE19",2008,0
"PARCBTP0","BDE19",2008,210
"PARCBIN1","BDE20",2008,0
"PARCBIN2","BDE20",2008,0
"PARCBIN4","BDE20",2008,0
"PARCBTP0","BDE20",2008,-999.9
"PARCBIN1","BDE21",2008,0
"PARCBIN2","BDE21",2008,0
"PARCBIN3","BDE21",2008,0
"PARCBTP0","BDE21",2008,-999.9
"PARCBIN3","BDE22",2008,0
"PARCBIN4","BDE22",2008,0
"PARCBIN5","BDE22",2008,210
"PARCBTP0","BDE22",2008,-999.9
"PARCBIN3","BDE23",2008,0
"PARCBIN4","BDE23",2008,-999.9
"PARCBIN5","BDE23",2008,0
"PARCBTP0","BDE23",2008,204
"PARCBIN1","BDE24",2008,0
"PARCBIN2","BDE24",2008,0
"PARCBIN3","BDE24",2008,0
"PARCBTP0","BDE24",2008,-999.9
"PARCBIN1","BWC03",2008,0
"PARCBIN2","BWC03",2008,0
"PARCBTP0","BWC03",2008,211
"PARCBIN4","BWC05",2008,0
"PARCBIN5","BWC05",2008,0
"PARCBIN6","BWC05",2008,0
"PARCBTP0","BWC05",2008,211
"PARCBTP0","BWC06",2008,224
"PARCBIN3","BWC07",2008,0
"PARCBIN4","BWC07",2008,0
"PARCBTP0","BWC07",2008,218
"PARCBIN4","BWC09",2008,0
"PARCBIN5","BWC09",2008,0
"PARCBIN6","BWC09",2008,0
"PARCBTP0","BWC09",2008,210
"PARCBIN7","BWC10",2008,0
"PARCBIN8","BWC10",2008,0
"PARCBIN9","BWC10",2008,0
"PARCBTP0","BWC10",2008,218
"PARCBIN4","BWC11",2008,210
"PARCBIN5","BWC11",2008,218
"PARCBIN6","BWC11",2008,224
"PARCBTP0","BWC11",2008,210
"PARCBIN5","BWC15",2008,218
"PARCBIN6","BWC15",2008,0
"PARCBIN7","BWC15",2008,218
"PARCBTP0","BWC15",2008,210
"PARCBTP0","BWC21",2008,0
"PARCBIN1","BWC22",2008,0
"PARCBTP0","BWC22",2008,-999.9
"PARCBIN1","BWE02",2008,0
"PARCBTP0","BWE02",2008,0
"PARCBIN5","BWE04",2008,0
"PARCBIN6","BWE04",2008,0
"PARCBTP0","BWE04",2008,218
"PARCBIN5","BWE05",2008,0
"PARCBIN6","BWE05",2008,0
"PARCBTP0","BWE05",2008,218
"PARCBIN1","BWE07",2008,0
"PARCBIN2","BWE07",2008,0
"PARCBIN3","BWE07",2008,0
"PARCBTP0","BWE07",2008,211
"PARCBTP0","BWE11",2008,0
"PARCBIN1","BWE13",2008,224
"PARCBIN4","BWE13",2008,210
"PARCBIN5","BWE13",2008,0
"PARCBTP0","BWE13",2008,210
"PARCBIN4","BWE15",2008,218
"PARCBIN5","BWE15",2008,224
"PARCBIN6","BWE15",2008,218
"PARCBTP0","BWE15",2008,210
"PARCBIN5","BWE20",2008,210
"PARCBIN6","BWE20",2008,0
"PARCBIN7","BWE20",2008,0
"PARCBTP0","BWE20",2008,210
"PARCBIN4","BWE22",2008,224
"PARCBIN5","BWE22",2008,0
"PARCBTP0","BWE22",2008,210
"PARCBTP0","BWE23",2008,218
"PARCBTP0","BDC01",2010,226
"PARCBTP0","BDC02",2010,218
"PARCBTP0","BDC03",2010,218
"PARCBTP0","BDC04",2010,226
"PARCBTP0","BDC05",2010,226
"PARCBTP0","BDC06",2010,226
"PARCBTP0","BDC07",2010,209
"PARCBTP0","BDC08",2010,218
"PARCBTP0","BDC09",2010,218
"PARCBTP0","BDC10",2010,218
"PARCBTP0","BDC11",2010,209
"PARCBTP0","BDC12",2010,227
"PARCBTP0","BDC13",2010,227
"PARCBTP0","BDC14",2010,209
"PARCBTP0","BDC15",2010,227
"PARCBTP0","BDC16",2010,227
"PARCBTP0","BDC17",2010,209
"PARCBTP0","BDC18",2010,0
"PARCBTP0","BDC19",2010,228
"PARCBTP0","BDC20",2010,-999.9
"PARCBTP0","BDC21",2010,209
"PARCBTP0","BDC22",2010,209
"PARCBTP0","BDC23",2010,-999.9
"PARCBTP0","BDC24",2010,209
"PARCBTP0","BDE01",2010,226
"PARCBTP0","BDE02",2010,226
"PARCBTP0","BDE03",2010,226
"PARCBTP0","BDE04",2010,226
"PARCBTP0","BDE05",2010,226
"PARCBTP0","BDE06",2010,226
"PARCBTP0","BDE07",2010,226
"PARCBTP0","BDE08",2010,209
"PARCBTP0","BDE09",2010,218
"PARCBTP0","BDE10",2010,218
"PARCBTP0","BDE11",2010,218
"PARCBTP0","BDE12",2010,226
"PARCBTP0","BDE13",2010,209
"PARCBTP0","BDE14",2010,209
"PARCBTP0","BDE15",2010,218
"PARCBTP0","BDE16",2010,226
"PARCBTP0","BDE17",2010,218
"PARCBTP0","BDE18",2010,218
"PARCBTP0","BDE19",2010,-999.9
"PARCBTP0","BDE20",2010,0
"PARCBTP0","BDE21",2010,209
"PARCBTP0","BDE22",2010,218
"PARCBTP0","BDE23",2010,228
"PARCBTP0","BDE24",2010,209
"PARCBTP0","BWC03",2010,232
"PARCBTP0","BWC05",2010,234
"PARCBTP0","BWC06",2010,234
"PARCBTP0","BWC07",2010,-999.9
"PARCBTP0","BWC08",2010,232
"PARCBTP0","BWC09",2010,232
"PARCBTP0","BWC10",2010,218
"PARCBTP0","BWC11",2010,232
"PARCBTP0","BWC13",2010,232
"PARCBTP0","BWC14",2010,232
"PARCBTP0","BWC15",2010,-999.9
"PARCBTP0","BWC16",2010,232
"PARCBTP0","BWC19",2010,232
"PARCBTP0","BWC21",2010,0
"PARCBTP0","BWC22",2010,232
"PARCBTP0","BWC23",2010,-999.9
"PARCBTP0","BWC24",2010,-999.9
"PARCBTP0","BWE02",2010,229
"PARCBTP0","BWE04",2010,229
"PARCBTP0","BWE05",2010,230
"PARCBTP0","BWE07",2010,232
"PARCBTP0","BWE11",2010,0
"PARCBTP0","BWE13",2010,218
"PARCBTP0","BWE14",2010,0
"PARCBTP0","BWE15",2010,218
"PARCBTP0","BWE20",2010,232
"PARCBTP0","BWE21",2010,-999.9
"PARCBTP0","BWE22",2010,218
"PARCBTP0","BWE23",2010,-999.9
"PARCBTP0","BDC01",2011,232
"PARCBTP0","BDC02",2011,221
"PARCBTP0","BDC03",2011,221
"PARCBTP0","BDC04",2011,232
"PARCBTP0","BDC05",2011,232
"PARCBTP0","BDC06",2011,232
"PARCBTP0","BDC07",2011,0
"PARCBTP0","BDC08",2011,222
"PARCBTP0","BDC09",2011,222
"PARCBTP0","BDC10",2011,222
"PARCBTP0","BDC11",2011,232
"PARCBTP0","BDC12",2011,0
"PARCBTP0","BDC13",2011,-999.9
"PARCBTP0","BDC14",2011,-999.9
"PARCBTP0","BDC15",2011,0
"PARCBTP0","BDC16",2011,222
"PARCBTP0","BDC17",2011,-999.9
"PARCBTP0","BDC18",2011,0
"PARCBTP0","BDC19",2011,0
"PARCBTP0","BDC20",2011,0
"PARCBTP0","BDC21",2011,232
"PARCBTP0","BDC22",2011,232
"PARCBTP0","BDC23",2011,0
"PARCBTP0","BDC24",2011,222
"PARCBTP0","BDE01",2011,213
"PARCBTP0","BDE02",2011,213
"PARCBTP0","BDE03",2011,0
"PARCBTP0","BDE04",2011,232
"PARCBTP0","BDE05",2011,232
"PARCBTP0","BDE06",2011,-999.9
"PARCBTP0","BDE07",2011,-999.9
"PARCBTP0","BDE08",2011,-999.9
"PARCBTP0","BDE09",2011,213
"PARCBTP0","BDE10",2011,0
"PARCBTP0","BDE11",2011,213
"PARCBTP0","BDE12",2011,0
"PARCBTP0","BDE13",2011,213
"PARCBTP0","BDE14",2011,222
"PARCBTP0","BDE15",2011,222
"PARCBTP0","BDE16",2011,213
"PARCBTP0","BDE17",2011,213
"PARCBTP0","BDE18",2011,213
"PARCBTP0","BDE19",2011,0
"PARCBTP0","BDE20",2011,0
"PARCBTP0","BDE21",2011,232
"PARCBTP0","BDE22",2011,-999.9
"PARCBTP0","BDE23",2011,186
"PARCBTP0","BDE24",2011,0
"PARCBTP0","BWC03",2011,-999.9
"PARCBTP0","BWC05",2011,213
"PARCBTP0","BWC06",2011,213
"PARCBTP0","BWC07",2011,213
"PARCBTP0","BWC08",2011,0
"PARCBTP0","BWC09",2011,213
"PARCBTP0","BWC10",2011,213
"PARCBTP0","BWC11",2011,-999.9
"PARCBTP0","BWC13",2011,-999.9
"PARCBTP0","BWC15",2011,214
"PARCBTP0","BWC19",2011,0
"PARCBTP0","BWC21",2011,0
"PARCBTP0","BWC22",2011,195
"PARCBTP0","BWC23",2011,222
"PARCBTP0","BWE02",2011,0
"PARCBTP0","BWE04",2011,0
"PARCBTP0","BWE05",2011,213
"PARCBTP0","BWE07",2011,213
"PARCBTP0","BWE11",2011,230
"PARCBTP0","BWE12",2011,232
"PARCBTP0","BWE13",2011,-999.9
"PARCBTP0","BWE14",2011,0
"PARCBTP0","BWE15",2011,213
"PARCBTP0","BWE20",2011,0
"PARCBTP0","BWE21",2011,222
"PARCBTP0","BWE22",2011,214
"PARCBTP0","BWE23",2011,214
"PARCBTP0","BDC01",2012,0
"PARCBTP0","BDC02",2012,209
"PARCBTP0","BDC03",2012,201
"PARCBTP0","BDC04",2012,198
"PARCBTP0","BDC05",2012,209
"PARCBTP0","BDC06",2012,-999.9
"PARCBTP0","BDC07",2012,-999.9
"PARCBTP0","BDC08",2012,216
"PARCBTP0","BDC09",2012,198
"PARCBTP0","BDC10",2012,198
"PARCBTP0","BDC11",2012,198
"PARCBTP0","BDC12",2012,-999.9
"PARCBTP0","BDC13",2012,209
"PARCBTP0","BDC14",2012,-999.9
"PARCBTP0","BDC15",2012,201
"PARCBTP0","BDC16",2012,209
"PARCBTP0","BDC17",2012,201
"PARCBTP0","BDC18",2012,-999.9
"PARCBTP0","BDC19",2012,0
"PARCBTP0","BDC20",2012,216
"PARCBTP0","BDC21",2012,201
"PARCBTP0","BDC22",2012,-999.9
"PARCBTP0","BDC23",2012,201
"PARCBTP0","BDC24",2012,198
"PARCBTP0","BDE01",2012,201
"PARCBTP0","BDE02",2012,0
"PARCBTP0","BDE03",2012,0
"PARCBTP0","BDE04",2012,-999.9
"PARCBTP0","BDE05",2012,0
"PARCBTP0","BDE06",2012,216
"PARCBTP0","BDE07",2012,-999.9
"PARCBTP0","BDE08",2012,-999.9
"PARCBTP0","BDE09",2012,-999.9
"PARCBTP0","BDE10",2012,209
"PARCBTP0","BDE11",2012,198
"PARCBTP0","BDE12",2012,-999.9
"PARCBTP0","BDE13",2012,198
"PARCBTP0","BDE14",2012,198
"PARCBTP0","BDE15",2012,201
"PARCBTP0","BDE16",2012,-999.9
"PARCBTP0","BDE17",2012,201
"PARCBTP0","BDE18",2012,201
"PARCBTP0","BDE19",2012,209
"PARCBTP0","BDE20",2012,0
"PARCBTP0","BDE21",2012,201
"PARCBTP0","BDE22",2012,201
"PARCBTP0","BDE23",2012,201
"PARCBTP0","BDE24",2012,198
"PARCBTP0","BWC01",2012,0
"PARCBTP0","BWC02",2012,0
"PARCBTP0","BWC03",2012,202
"PARCBTP0","BWC04",2012,0
"PARCBTP0","BWC05",2012,224
"PARCBTP0","BWC06",2012,0
"PARCBTP0","BWC07",2012,-999.9
"PARCBTP0","BWC08",2012,216
"PARCBTP0","BWC09",2012,224
"PARCBTP0","BWC10",2012,-999.9
"PARCBTP0","BWC11",2012,0
"PARCBTP0","BWC12",2012,0
"PARCBTP0","BWC13",2012,0
"PARCBTP0","BWC14",2012,224
"PARCBTP0","BWC15",2012,197
"PARCBTP0","BWC16",2012,0
"PARCBTP0","BWC17",2012,0
"PARCBTP0","BWC18",2012,0
